week,facebook_spend,google_spend,tiktok_spend,instagram_spend,snapchat_spend,social_followers,average_price,promotions,emails_send,sms_send,revenue,t,week_of_year,month,year,annual_sin_1,annual_cos_1,annual_sin_2,annual_cos_2,annual_sin_3,annual_cos_3,facebook_spend_lag1,facebook_spend_lag2,facebook_spend_lag3,facebook_spend_lag4,tiktok_spend_lag1,tiktok_spend_lag2,tiktok_spend_lag3,tiktok_spend_lag4,instagram_spend_lag1,instagram_spend_lag2,instagram_spend_lag3,instagram_spend_lag4,snapchat_spend_lag1,snapchat_spend_lag2,snapchat_spend_lag3,snapchat_spend_lag4,google_spend_lag1,google_spend_lag2,google_spend_lag3,google_spend_lag4,revenue_lag1,revenue_lag2,revenue_lag3,revenue_lag4,facebook_adstock,tiktok_adstock,instagram_adstock,snapchat_adstock,google_adstock,log1p_facebook_spend,log1p_tiktok_spend,log1p_instagram_spend,log1p_snapchat_spend,log1p_google_spend,log1p_revenue,log_price
2023-12-24,-1.131721197114153,1.2919230071396233,-0.697360048801526,-0.759184076517661,1.0974054277571732,-1.5229708959532968,-0.8913546298269996,-0.5179697702828122,-0.11399427023092394,0.3985188200222119,-0.514060142134699,14,51,12,2023,1.4039023532375932,-0.17046460798050678,-0.3384434581237904,-1.3731190864791045,-1.322312651444847,0.5014870405393334,1.4110442633946616,0.7354342282314581,-0.08728168373574206,0.35091736995860917,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,1.9508927688864866,1.5385724959224065,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,2.412923562479434,-0.8610643445521302,-0.5242576282222063,-0.5221330933800845,0.5100941126225536,0.3295329025339101,-0.09810415841196805,-1.0483936078007812,-0.5981921601577698,0.3655467791791167,0.7127549933321395,-1.1534500899370905,-0.7268644425549433,-0.805334466836845,1.2366965127997993,1.1757340331868382,-0.15918019392550517,-0.886190893175649
2023-12-31,0.4933412581208723,-0.8325556684022238,-0.697360048801526,2.1290572614356478,0.6506896791393572,-1.5229708959532968,-0.9980851625091042,-0.5179697702828122,0.7503287263391121,0.7057929650238333,3.761845931748365,15,52,12,2023,1.3731190864791043,-0.33844345812379023,-0.6572178126533421,-1.252223920363749,-1.0585540516456038,0.9377970568010315,-1.1320739888172713,1.4015655353366017,0.7253584138710317,-0.06667436327599538,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,1.9618308779221478,1.0878204329183725,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,1.2819735932644767,-0.846450151416725,-0.8536634425514943,2.401219751120091,-0.5172721438301282,-0.5201452768474096,-0.5104243360317036,0.5252504478902366,0.41331634853798055,-1.0730647723332905,1.1666076718537752,0.6794819167126703,-0.31622620021828557,0.5639951730640521,-0.7268644425549433,1.3573192600195023,1.162114654218271,-0.8726594179938375,1.6240358452836137,-0.9998430464205361
2024-01-07,-0.1443209122897612,-0.8325556684022238,-0.697360048801526,1.0910528222496507,1.0921974956443363,-1.5229708959532968,-1.1852502995313474,-0.5179697702828122,-1.6387015748087683,1.7694110290427005,2.5914203613822764,16,1,1,2024,1.3223126514448469,-0.5014870405393329,-0.9377970568010312,-1.058554051645604,-0.6572178126533427,1.2522239203637489,0.48691939858953,-1.1431684879224888,1.3921563085189472,0.7620532576409774,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,2.1173939834696105,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,0.6419899000144802,1.0781515857679673,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,1.271946658065365,-0.8536634425514943,-0.8610643445521302,3.743598679523669,-0.5131928308631772,-0.5084226682072666,-0.4991326118557444,0.11548082435822378,-1.085400354599545,1.3359160711696185,1.1714580984676966,-0.8307167969934981,-0.033734542681088144,-0.7268644425549433,1.2408056171805797,1.2359349419150583,-0.8726594179938375,1.5246843253538074,-1.2011642662347148
2024-01-14,-0.796252494044022,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-0.2896419165902053,-0.5179697702828122,-1.2660920907513808,-0.010425807910726562,-0.5215515431334461,17,2,1,2024,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.8033648691332381,-0.17046460798050808,1.4039023532375934,-0.14836131567998867,0.47685352748406695,-1.1551241916606532,1.4420514936268742,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,1.081489616550087,2.1056463033277244,-0.7536499499844109,-0.7436206131480733,1.0826228208879538,0.6331931720929687,1.0865188248253066,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,1.2618403691861046,-0.8610643445521302,2.577288644291479,3.7275258627113192,-0.5014217769283078,-0.49712336389624323,-0.5993697955134657,-1.0915681457326725,0.14948877390030413,0.008400786061941955,-1.0879620953811044,-0.7407553672327549,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.395627645821925,-0.2604794741315397
2024-01-21,-0.41779504029347975,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-0.22931596333510243,1.9306145983268455,-0.15860835466570813,1.5855292505660306,-0.5207753788649787,18,3,1,2024,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393337,0.33844345812379,1.3731190864791045,-0.797858149787301,-0.15883081260349677,0.466518955320065,-1.1556565384268473,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,1.07461225608077,2.1122966774667926,-0.7436206131480733,-0.7706781618955127,1.072964141137629,0.6418719058575245,1.0906218951953215,-0.8394166763133288,-0.846450151416725,-0.8536634425514943,1.2516528213266915,-0.5247372030222768,2.5667319841915264,3.7688466416534774,-0.4900959608750183,-0.6282613845126166,-1.094652041299236,-0.4437248747343531,-0.5731278701409352,-1.2165847445749074,-0.3168167732454176,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.36097244801602374,-0.1991077370092581
2024-01-28,1.074914326713932,0.7715091292176917,0.8682174093821129,-0.759184076517661,1.4140251904914451,-1.5229708959532968,-0.8867141718842992,-0.5179697702828122,-0.11015993531083505,-0.5976708970080815,-0.5131096665955075,19,4,1,2024,1.0585540516456038,-0.937797056801031,-1.4039023532375934,-0.17046460798050783,0.8033648691332373,1.1638749447610497,-0.42081410876407244,-0.8087403047454318,-0.16980150449001863,0.49808965392993154,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,1.082304729538867,2.123289020951759,-0.7706781618955127,-0.7767114743712246,1.081335011683882,0.6471193616435578,-0.8394166763133288,-0.846450151416725,-0.8536634425514943,-0.8610643445521302,-0.5239637679588075,-0.5206225834600576,2.599964242677853,3.7963435780984183,0.653093333727212,0.13964403942928905,-0.7403316990516817,0.7893505796772257,0.01526391214978333,1.0471341493211366,1.315520375795091,-0.805334466836845,1.279398627199369,1.106233527488366,-0.1388297329265015,-0.8812681998898543
2024-02-04,0.7630761126700865,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-0.7954518323445301,-0.5179697702828122,-1.7726636510793738,-1.6401704630886929,-0.5193288860161979,20,5,2,2024,0.9377970568010313,-1.0585540516456033,-1.4039023532375934,0.1704646079805074,1.1638749447610484,0.8033648691332392,1.0663204851833814,-0.43145670866240277,-0.8203613512493845,-0.1508277971682988,0.8593263884063267,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,1.0929509782695253,1.4038127792470703,-0.7767114743712246,-0.7670457318850525,1.0854514236062731,0.7623162535666503,-0.846450151416725,-0.8536634425514943,-0.8610643445521302,-0.5163250104218456,-0.5198528064196595,-0.5089033007370922,2.623034727165988,1.0230682194916765,-0.47904594871825534,-0.8886351112103461,-0.18265297333329344,-0.6649717408094636,0.7945895627716025,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.30515422891578114,-0.7847691057081817
2024-02-11,1.2216141905635411,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-1.1403925394185777,1.9306145983268455,0.5320911638040531,0.9691708035966516,-0.5167829078699292,21,6,2,2024,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393332,1.3731190864791043,0.33844345812379095,0.7556468831619032,1.0566227367554997,-0.44270021316741515,-0.8142665268799616,-0.7023972491799649,0.8503510053155199,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,1.3935257981173221,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,0.7530225985810568,-0.8536634425514943,-0.8610643445521302,-0.5225223613729133,-0.5122501769981979,-0.5081281598181855,-0.4976058165380014,1.6061062739514853,-0.7883909427920275,-0.9627868172896783,-0.668654749838553,-1.0050895672890872,1.1611745663698787,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.22611744187977345,-1.1526768358668178
2024-02-18,0.5659175472619857,2.0086245492255315,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-1.0754261282207744,1.9306145983268455,-0.5513880380423132,-0.9793123240351321,-0.5122767623395963,22,7,2,2024,0.6572178126533433,-1.252223920363748,-1.1638749447610504,0.8033648691332366,1.4039023532375932,-0.17046460798050705,1.21247247382904,0.7457517481552314,1.0468683308867326,-0.4291289765705589,-0.7023972491799649,-0.7075452053185706,0.8412889492206483,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,1.4016722583447296,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,0.7436249805829699,-0.8610643445521302,-0.5199853355793412,-0.5184182170816444,-0.5004725545629162,-0.4968277402305216,1.328424045149182,-0.9430634398289137,-0.9998626703293444,-0.9116556380911828,1.120659084898561,0.6272202865296419,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,1.2476408932818726,-0.12202691377324958,-1.08271937012995
2024-02-25,0.34116572256891853,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-0.9686955955386698,-0.5179697702828122,0.25877497778146724,1.1038766511599545,-0.5190761938899539,23,8,2,2024,0.5014870405393336,-1.3223126514448467,-0.937797056801032,1.0585540516456031,1.252223920363749,-0.6572178126533416,0.5592246394271772,1.2028675831168907,0.7356862583812344,1.089927982767529,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,0.866863660694241,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,1.4049642199951227,1.9976332490078677,-0.846450151416725,-0.8536634425514943,0.7341200515676319,-0.5154950348841846,-0.5158931903547339,-0.5066835741273115,-0.48914314389035574,0.9944789566500731,-1.0203996883473567,-1.0184005968491774,-1.0331560822174977,-0.11227415443507485,0.428447438433656,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.29635145885639314,-0.9684649532872082
2024-03-03,1.3978328246264142,-0.8325556684022238,1.0127490917573583,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-1.2161866858160157,1.9306145983268455,-0.5491912836610123,-0.8227337464643502,-0.5151338952557181,24,9,3,2024,0.3384434581237906,-1.373119086479104,-0.6572178126533426,1.2522239203637489,0.937797056801032,-1.0585540516456027,0.3353121880543077,0.5492047074810912,1.1932595222580926,0.7725855585148166,-0.7023972491799649,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,1.9865964578419857,-0.8536634425514943,-0.8610643445521302,-0.5222705577810194,-0.5114241268963085,-0.5041409527776949,-0.49537768402425286,1.7447846200036496,0.2908608656335072,-1.027669560109094,-1.0939063042806552,-0.7287407741018928,1.2944198936895177,1.3390185259900214,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.1838905005675402,-1.2346917638884074
2024-03-10,-0.27611525850693014,-0.8325556684022238,1.3592062605006443,-0.759184076517661,-0.7647832960160694,-1.5229708959532968,-0.5510543806956503,-0.5179697702828122,1.2212329837125282,0.8358225737579509,-0.5198028317936696,25,10,3,2024,0.17046460798050714,-1.403902353237593,-0.3384434581237909,1.3731190864791043,0.5014870405393338,-1.3223126514448462,1.3880329898981834,0.3251499932560277,0.538942536050663,1.2392172242234596,1.0035022920421712,-0.7075452053185706,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,1.9755142043796976,-0.8610643445521302,-0.5183421213426791,-0.5181676044150034,-0.4996407484665558,-0.49282543399748424,0.6668060971342045,1.2199780545268717,-1.032304041739052,-1.1242814153122338,-1.0369740839353017,-0.1679211767131124,1.3881133844597973,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.3223661881533348,-0.5292451771619063
2024-03-17,0.5081178352893636,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-0.4484610158419362,0.7668356750312095,1.9306145983268455,-0.8550993165043536,0.8451750514163213,-0.5249840432087703,26,11,3,2024,-4.572990416931048e-16,-1.414213562373095,7.877829232617508e-16,1.4142135623730951,3.7652915252948085e-16,-1.4142135623730947,-0.27966345384448144,1.3785396416196751,0.3146636136555155,0.5719469764198186,1.3491066228974167,0.9941735668323409,-0.7128080363837916,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,-0.8536634425514943,1.9643865701794674,-0.5229946406279268,-0.5142577478313963,-0.506431215168139,-0.4883081878195188,0.8085988201294092,0.06112105883053586,-1.0346212825540313,-1.1394689708280232,-1.1910907388520062,0.5769406215228737,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.624385333363709,0.7809342558457534
2024-03-24,0.8107325081454309,-0.8325556684022238,-0.697360048801526,-0.759184076517661,-0.7647832960160694,-0.4268618761329,0.661651961663337,-0.5179697702828122,-0.9090595923068544,0.44633713321097673,-0.5248388017608354,27,12,3,2024,-0.17046460798050678,-1.403902353237593,0.33844345812379,1.3731190864791045,-0.5014870405393331,-1.3223126514448469,0.5016407901564983,-0.2902163736261643,1.3691073731377885,0.3432280905000505,-0.7023972491799649,1.3389309006268535,0.9847607721761882,-0.7026009780064056,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,-0.8536634425514943,-0.8610643445521302,-0.5281576334923098,-0.5188882626541,-0.5024941143376928,-0.49512436940451987,1.1421908254786335,-0.518307439017632,-1.035779902961521,-1.147062748585918,-1.2681490663103583,0.8341211664270682,-0.7268644425549433,-0.805334466836845,-0.8058634471916764,-0.8726594179938375,-0.610419136863797,0.680306995897629
2024-03-31,-1.9224614863243783,-0.8325556684022238,1.4344348333374821,1.5264574438657155,-0.7647832960160694,-0.40774442920445414,0.4512845349275941,-0.5179697702828122,-1.961105236006242,-0.2219124801209736,0.6964224597085785,28,13,3,2024,-0.33844345812379023,-1.373119086479104,0.6572178126533416,1.2522239203637493,-0.9377970568010315,-1.0585540516456033,0.8031252978490897,0.49158427229217816,-0.30131854106014005,1.4185462673411544,-0.7023972491799649,-0.7075452053185706,1.3286773499031481,1.0117542015449217,-0.7650039155698202,-0.7631999594408699,-0.7536499499844109,-0.7436206131480733,-0.7706781618955127,-0.7767114743712246,-0.7670457318850525,-0.7581721522505812,-0.8394166763133288,-0.846450151416725,-0.8536634425514943,-0.8610643445521302,-0.5280129027528702,-0.5240268367302668,-0.5071568950213365,-0.49117235912921386,-1.063661362934747,0.8747779528954766,0.5338379043516908,-1.1508596374648652,-1.3066782300395345,-2.310287526518727,1.3976747223729593,1.2960950027156988,-0.8058634471916764,-0.8726594179938375,1.2330753880042506,0.4770870424578153
